Original,Log with 4 places,Log with 3 places,Log with 2 places
0.000389257,0.000389257,0.000389408,0.000370495
0.000389257,0.000389257,0.000389408,0.000370495
0.000778513,0.000778513,0.000778816,0.000764147
0.000973141,0.000973141,0.00097352,0.000934418
0.000194628,0.000194628,0.000194704,0.000186884
0.000973141,0.000973141,0.00097352,0.000934418
0.000583885,0.000583885,0.000584112,0.000560651
0.00116777,0.00116777,0.00116822,0.0011213
0.000973141,0.000973141,0.00097352,0.000934418
0.000389257,0.000389257,0.000389408,0.000373767
0.00116777,0.00116777,0.00116822,0.0011213
0.000194628,0.000194628,0.000194704,0.000186884
0.00116777,0.00116777,0.00116822,0.0011213
0.00116777,0.00116777,0.00116822,0.0011213
0.0013624,0.0013624,0.00136293,0.00133726
0.000583885,0.000583885,0.000584112,0.000591597
0.000583885,0.000583885,0.000584112,0.000591597
0.000973141,0.000973141,0.00097352,0.000985996
0.000389257,0.000389257,0.000389408,0.000394398
0.00116777,0.00116777,0.00116822,0.00118319
0.00155703,0.00155703,0.00155763,0.00157759
0.000778513,0.000778513,0.000778816,0.000788796
0.00116777,0.00116777,0.00116822,0.00114622
0.000778513,0.000778513,0.000778816,0.000764147
0.00116777,0.00116777,0.00116822,0.00114622
0.000973141,0.000973141,0.000968342,0.000978402
0.000973141,0.000973141,0.000968342,0.000978402
0.000778513,0.000778513,0.000774674,0.000782722
0.00116777,0.00116777,0.00116201,0.00117408
0.000583885,0.000583885,0.000581005,0.000587041
0.000973141,0.000973141,0.000968342,0.000978402
0.00155703,0.00155703,0.00154935,0.00156544
0.00155703,0.00155703,0.00154935,0.00156544
0.00116777,0.00116777,0.00116201,0.00117408
0.00116777,0.00116777,0.00116201,0.00119804
0.00116777,0.00116777,0.00116201,0.00119804
0.000973141,0.000973141,0.000968342,0.00099837
0.00155703,0.00155703,0.00154935,0.00159739
0.000973141,0.000973141,0.000968342,0.00099837
0.000583885,0.000583885,0.000581005,0.000599022
0.000583885,0.000583885,0.000581005,0.000599022
0.000973141,0.000973141,0.000968342,0.00099837
0.000973141,0.000973141,0.000968342,0.00099837
0.0013624,0.0013624,0.00135568,0.00139772
0.000973141,0.000973141,0.000968342,0.00099837
0.0013624,0.0013624,0.00135568,0.00139772
0.00155703,0.00155703,0.00154935,0.00159739
0.00116777,0.00116777,0.00116201,0.00119804
0.000778513,0.000778513,0.000774674,0.000820882
0.000973141,0.000973141,0.000968342,0.0010261
0.00116777,0.00116777,0.00116201,0.00123132
0.00116777,0.00116777,0.00116201,0.00123132
0.00116777,0.00116777,0.00116201,0.00123132
0.000583885,0.000583885,0.000581005,0.000615661
0.00116777,0.00116777,0.00116201,0.00123132
0.000778513,0.000778513,0.000774674,0.000798696
0.00116777,0.00116777,0.00116201,0.00119804
0.00116777,0.00116777,0.00116201,0.00119804
0.0013624,0.0013624,0.00135568,0.00139772
0.00116777,0.00116777,0.00116822,0.00116894
0.000778513,0.000778513,0.000778816,0.000779295
0.000583885,0.000583885,0.000584112,0.000584471
0.00155703,0.00155703,0.00155763,0.00155859
0.000778513,0.000778513,0.000778816,0.000779295
0.000583885,0.000583885,0.000584112,0.000584471
0.000778513,0.000778513,0.000778816,0.000779295
0.000583885,0.000583885,0.000584112,0.000584471
0.000973141,0.000973141,0.00097352,0.000974119
0.000973141,0.000973141,0.00097352,0.000974119
0.0013624,0.0013624,0.00136293,0.00136377
0.000583885,0.000583885,0.000584112,0.000584471
0.000583885,0.000583885,0.000584112,0.000584471
0.000973141,0.000973141,0.00097352,0.000974119
0.00116777,0.00116777,0.00116822,0.00116894
0.0013624,0.0013624,0.00136293,0.00136377
0.00116777,0.00116777,0.00116822,0.00116894
0.0013624,0.0013624,0.00136293,0.00136377
0.00116777,0.00116777,0.00116822,0.00116894
0.00116777,0.00116777,0.00116822,0.00116894
0.000973141,0.000973141,0.00097352,0.000974119
0.000778513,0.000778513,0.000778816,0.000779295
0.0013624,0.0013624,0.00136293,0.00136377
0.000973141,0.000973141,0.00097352,0.000974119
0.000973141,0.000973141,0.00097352,0.000974119
0.00116777,0.00116777,0.00116822,0.00116894
0.000973141,0.000973141,0.00097352,0.000974119
0.000778513,0.000778513,0.000778816,0.000779295
0.000778513,0.000778513,0.000778816,0.000779295
0.00116777,0.00116777,0.00116822,0.00119115
0.00116777,0.00116777,0.00116822,0.00119115
0.00116777,0.00116777,0.00116822,0.00119115
0.000778513,0.000778513,0.000778816,0.000794098
0.00116777,0.00116777,0.00116822,0.00119115
0.000389257,0.000389257,0.000389408,0.000397049
0.00155703,0.00155703,0.00155763,0.0015882
0.0013624,0.0013624,0.00136293,0.00138967
0.0013624,0.0013624,0.00136293,0.00138967
0.000778513,0.000778513,0.000778816,0.000794098
0.00116777,0.00116777,0.00116822,0.00119115
0.000973141,0.000973141,0.00097352,0.000992622
0.00194628,0.00194628,0.00194704,0.00198524
0.00116777,0.00116777,0.00116822,0.00116099
0.000583885,0.000583885,0.000584112,0.000557276
0.000389257,0.000389257,0.000389408,0.000371517
0.000389257,0.000389257,0.000389408,0.000371517
0.000194628,0.000194628,0.000194704,0.000185759
0.000583885,0.000583885,0.000584112,0.000557276
0.00175165,0.00175165,0.00175234,0.00167183
0.000973141,0.000973141,0.00097352,0.000928793
0.00175165,0.00175165,0.00175234,0.00180154
0.0013624,0.0013624,0.00136293,0.0014012
0.00175165,0.00175165,0.00175234,0.00180154
0.000778513,0.000778513,0.000778816,0.000800683
0.000778513,0.000778513,0.000778816,0.000773994
0.000389257,0.000389257,0.000389408,0.000386997
0.000778513,0.000778513,0.000778816,0.000773994
0.000778513,0.000778513,0.000778816,0.000773994
0.00116777,0.00116777,0.00116822,0.00116099
0.000583885,0.000583885,0.000584112,0.000580495
0.000583885,0.000583885,0.000584112,0.000580495
0.0013624,0.0013624,0.00136293,0.00130031
0.000583885,0.000583885,0.000584112,0.000557276
0.000778513,0.000778513,0.000778816,0.000743034
0.000583885,0.000583885,0.000584112,0.000557276
0.00155703,0.00155703,0.00155763,0.00148607
0.00116777,0.00116777,0.00116822,0.00116099
0.0013624,0.0013624,0.00136293,0.00141213
0.000583885,0.000583885,0.000584112,0.000605197
0.0013624,0.0013624,0.00136293,0.00141213
0.00116777,0.00116777,0.00116822,0.00121039
0.000583885,0.000583885,0.000584112,0.000605197
0.000778513,0.000778513,0.000778816,0.00080693
0.000973141,0.000973141,0.00097352,0.00100866
0.000389257,0.000389257,0.000389408,0.000403465
0.0013624,0.0013624,0.00136293,0.00141213
0.000583885,0.000583885,0.000584112,0.000605197
0.000973141,0.000973141,0.00097352,0.000967492
0.000778513,0.000778513,0.000778816,0.000773994
0.000583885,0.000583885,0.000584112,0.000580495
0.000583885,0.000583885,0.000584112,0.000580495
0.000583885,0.000583885,0.000584112,0.000580495
0.000389257,0.000389257,0.000389408,0.000386997
0.00116777,0.00116777,0.00116822,0.00116099
0.000778513,0.000778513,0.000778816,0.000773994
0.00116777,0.00116777,0.00116822,0.00121376
0.00116777,0.00116777,0.00116822,0.00121376
0.000389257,0.000389257,0.000389408,0.000404588
0.000778513,0.000778513,0.000778816,0.000809175
0.000778513,0.000778513,0.000778816,0.000809175
0.000389257,0.000389257,0.000388724,0.000391635
0.00116777,0.00116777,0.00116617,0.00117491
0.0013624,0.0013624,0.00136053,0.00137072
0.000389257,0.000389257,0.000388724,0.000391635
0.000973141,0.000973141,0.000971809,0.000979089
0.0013624,0.0013624,0.00136053,0.00137072
0.000973141,0.000973141,0.000971809,0.000979089
0.00175165,0.00175165,0.00174926,0.00176236
0.00116777,0.00116777,0.00116617,0.00117491
0.0013624,0.0013624,0.00136053,0.00137072
0.0013624,0.0013624,0.00136053,0.00137072
0.000583885,0.000583885,0.000583086,0.000587453
0.00155703,0.00155703,0.00155489,0.00156654
0.000973141,0.000973141,0.000971809,0.000979089
0.00155703,0.00155703,0.00155489,0.00156654
0.0013624,0.0013624,0.00136053,0.00141968
0.000778513,0.000778513,0.000777447,0.000792379
0.00116777,0.00116777,0.00116617,0.00118857
0.000778513,0.000778513,0.000777447,0.000792379
0.00155703,0.00155703,0.00155489,0.00158476
0.00116777,0.00116777,0.00116617,0.00118857
0.00155703,0.00155703,0.00155489,0.00158476
0.0013624,0.0013624,0.00136053,0.00138666
0.0013624,0.0013624,0.00136053,0.00141968
0.000194628,0.000194628,0.000194362,0.000202811
0.000389257,0.000389257,0.000388724,0.000405622
0.000583885,0.000583885,0.000583086,0.000608434
0.000389257,0.000389257,0.000388724,0.000405622
0.000583885,0.000583885,0.000583086,0.000608434
0.00116777,0.00116777,0.00116617,0.00121687
0.0013624,0.0013624,0.00136053,0.00141968
0.00116777,0.00116777,0.00116617,0.00121687
0.000389257,0.000389257,0.000388724,0.000405622
0.000583885,0.000583885,0.000583086,0.000608434
0.000778513,0.000778513,0.000777447,0.000800428
0.000973141,0.000973141,0.000971809,0.00100054
0.000973141,0.000973141,0.000971809,0.00100054
0.00116777,0.00116777,0.00116617,0.00120064
0.00116777,0.00116777,0.00116617,0.00120064
0.000389257,0.000389257,0.000388724,0.000400214
0.00116777,0.00116777,0.00116617,0.00120064
0.000583885,0.000583885,0.000583086,0.000600321
0.00116777,0.00116777,0.00116617,0.00120064
0.000778513,0.000778513,0.000777447,0.000800428
0.000778513,0.000778513,0.000777447,0.000800428
0.000778513,0.000778513,0.000777447,0.000800428
0.000973141,0.000973141,0.000971809,0.00100054
0.0013624,0.0013624,0.00136053,0.00140075
0.00116777,0.00116777,0.00116617,0.00120064
0.000389257,0.000389257,0.000388724,0.000400214
0.0013624,0.0013624,0.00136053,0.00141968
0.000389257,0.000389257,0.000388724,0.000405622
0.000778513,0.000778513,0.000777447,0.000811245
0.00175165,0.00175165,0.00174926,0.0018253
0.000973141,0.000973141,0.000971809,0.00101406
0.000389257,0.000389257,0.000388724,0.000405622
0.000973141,0.000973141,0.000971809,0.00101406
0.00155703,0.00155703,0.00155489,0.00162249
0.000389257,0.000389257,0.000388724,0.000405622
0.0013624,0.0013624,0.00136053,0.00141968
0.00116777,0.00116777,0.00116617,0.00121687
0.0013624,0.0013624,0.00136053,0.00141968
0.000778513,0.000778513,0.000777447,0.000811245
0.00155703,0.00155703,0.00155489,0.00162249
0.000973141,0.000973141,0.000971809,0.00101406
0.000973141,0.000973141,0.000971809,0.00101406
0.000778513,0.000778513,0.000777447,0.000811245
0.000973141,0.000973141,0.000971809,0.00101406
0.000973141,0.000973141,0.000971809,0.00101406
0.00116777,0.00116777,0.00116617,0.00121687
0.000973141,0.000973141,0.000971809,0.000993775
0.00175165,0.00175165,0.00174926,0.00178879
0.00155703,0.00155703,0.00155489,0.00159004
0.00155703,0.00155703,0.00155489,0.00159004
0.000778513,0.000778513,0.000777447,0.00079502
0.000778513,0.000778513,0.000777447,0.00079502
0.000778513,0.000778513,0.000777447,0.00079502
0.000583885,0.000583885,0.000583086,0.000596265
0.000973141,0.000973141,0.000971809,0.000993775
0.000973141,0.000973141,0.000971809,0.00101406
0.000973141,0.000973141,0.000971809,0.00101406
0.00116777,0.00116777,0.00116617,0.00121687
0.0013624,0.0013624,0.00136053,0.00141968
0.00175165,0.00175165,0.00174926,0.0018253
0.000973141,0.000973141,0.000971809,0.00101406
0.00155703,0.00155703,0.00155489,0.00162249
0.000778513,0.000778513,0.000777447,0.000790964
0.000778513,0.000778513,0.000777447,0.000790964
0.000583885,0.000583885,0.000583086,0.000593223
0.000389257,0.000389257,0.000388724,0.000395482
0.000973141,0.000973141,0.000971809,0.000988705
0.000583885,0.000583885,0.000583086,0.000593223
0.000973141,0.000973141,0.000971809,0.000988705
0.000973141,0.000973141,0.000971809,0.000988705
0.000389257,0.000389257,0.000388724,0.000395482
0.000778513,0.000778513,0.000777447,0.000790964
0.000583885,0.000583885,0.000583086,0.000593223
0.0013624,0.0013624,0.00136053,0.00138882
0.000583885,0.000583885,0.000583086,0.000595207
0.00116777,0.00116777,0.00116617,0.00119041
0.000778513,0.000778513,0.000777447,0.000793609
0.0013624,0.0013624,0.00136053,0.00138882
0.000778513,0.000778513,0.000777447,0.000793609
0.000778513,0.000778513,0.000777447,0.000793609
0.000973141,0.000973141,0.000971809,0.000992011
0.00116777,0.00116777,0.00116617,0.00119041
0.00116777,0.00116777,0.00116617,0.00121687
0.00116777,0.00116777,0.00116617,0.00121687
0.000778513,0.000778513,0.000777447,0.000811245
0.000194628,0.000194628,0.000194362,0.000202811
0.00194628,0.00194628,0.00194362,0.00202811
0.000194628,0.000194628,0.000194362,0.000202811
0.00116777,0.00116777,0.00116421,0.00118613
0.000973141,0.000973141,0.000970175,0.000988444
0.000973141,0.000973141,0.000970175,0.000988444
0.000973141,0.000973141,0.000970175,0.000988444
0.00194628,0.00194628,0.00194035,0.00197689
0.000583885,0.000583885,0.000582105,0.000593067
0.00175165,0.00175165,0.00174631,0.0017792
0.00155703,0.00155703,0.00155228,0.00158151
0.00155703,0.00155703,0.00155228,0.00158151
0.000778513,0.000778513,0.00077614,0.000790755
0.000973141,0.000973141,0.000970175,0.000988444
0.000778513,0.000778513,0.00077614,0.000779295
0.000583885,0.000583885,0.000582105,0.000567772
0.000583885,0.000583885,0.000582105,0.000567772
0.000583885,0.000583885,0.000582105,0.000567772
0.0013624,0.0013624,0.00135824,0.0013248
0.00116777,0.00116777,0.00116421,0.00113554
0.0013624,0.0013624,0.00135824,0.0013248
0.00116777,0.00116777,0.00116421,0.00113554
0.0013624,0.0013624,0.00135824,0.00142576
0.0013624,0.0013624,0.00135824,0.00142576
0.00155703,0.00155703,0.00155228,0.00162944
0.000389257,0.000389257,0.00038807,0.000389648
0.000583885,0.000583885,0.000582105,0.000584471
0.000778513,0.000778513,0.00077614,0.000779295
0.000973141,0.000973141,0.000970175,0.000974119
0.000194628,0.000194628,0.000194035,0.000194824
0.000778513,0.000778513,0.00077614,0.000779295
0.000973141,0.000973141,0.000970175,0.000974119
0.00155703,0.00155703,0.00155228,0.00155859
0.000973141,0.000973141,0.000970175,0.000974119
0.000778513,0.000778513,0.00077614,0.000779295
0.00116777,0.00116777,0.00116421,0.00116894
0.000583885,0.000583885,0.000582105,0.000584471
0.000973141,0.000973141,0.000970175,0.000974119
0.000778513,0.000778513,0.00077614,0.000779295
0.000583885,0.000583885,0.000582105,0.000584471
0.000973141,0.000973141,0.000970175,0.000974119
0.00116777,0.00116777,0.00116421,0.00116894
0.0013624,0.0013624,0.00135824,0.00136377
0.000778513,0.000778513,0.00077614,0.000779295
0.00155703,0.00155703,0.00155228,0.00155859
0.000389257,0.000389257,0.00038807,0.000389648
0.000778513,0.000778513,0.00077614,0.000779295
0.00116777,0.00116777,0.00116421,0.00116894
0.000389257,0.000389257,0.00038807,0.000389648
0.00155703,0.00155703,0.00155228,0.00155859
0.000973141,0.000973141,0.000970175,0.000974119
0.000778513,0.000778513,0.00077614,0.000779295
0.00175165,0.00175165,0.00174631,0.00175341
0.000778513,0.000778513,0.00077614,0.000779295
0.00116777,0.00116777,0.00116421,0.00116894
0.000583885,0.000583885,0.000582105,0.000584471
0.000973141,0.000973141,0.000970175,0.000974119
0.00116777,0.00116777,0.00116421,0.00116894
0.000583885,0.000583885,0.000582105,0.000584471
0.000583885,0.000583885,0.000582105,0.000584471
0.000583885,0.000583885,0.000584112,0.000566162
0.000389257,0.000389257,0.000389408,0.000377441
0.000973141,0.000973141,0.00097352,0.000943604
0.000583885,0.000583885,0.000584112,0.000566162
0.000583885,0.000583885,0.000584112,0.000566162
0.000583885,0.000583885,0.000584112,0.000566162
0.00175165,0.00175165,0.00175234,0.00169849
0.000389257,0.000389257,0.000389408,0.000377441
0.0013624,0.0013624,0.00136293,0.00132104
0.000973141,0.000973141,0.00097352,0.000943604
0.00194628,0.00194628,0.00194704,0.00188721
0.0013624,0.0013624,0.00136293,0.00132104
0.000583885,0.000583885,0.000584112,0.000566162
0.00116777,0.00116777,0.00116822,0.00113232
0.000973141,0.000973141,0.00097352,0.000943604
0.000194628,0.000194628,0.000194704,0.000188721
0.0013624,0.0013624,0.00136293,0.00132104
0.000778513,0.000778513,0.000778816,0.000779315
0.0013624,0.0013624,0.00136293,0.0013638
0.000778513,0.000778513,0.000778816,0.000779315
0.000778513,0.000778513,0.000778816,0.000779315
0.000973141,0.000973141,0.00097352,0.000974143
0.0013624,0.0013624,0.00136293,0.0013638
0.000389257,0.000389257,0.000389408,0.000377481
0.000778513,0.000778513,0.000778816,0.000754961
0.00155703,0.00155703,0.00155763,0.00150992
0.000583885,0.000583885,0.000584112,0.000566221
0.00116777,0.00116777,0.00116822,0.0011639
0.00116777,0.00116777,0.00116822,0.0011639
0.00175165,0.00175165,0.00175234,0.00174585
0.000778513,0.000778513,0.000778816,0.000775932
0.000973141,0.000973141,0.00097352,0.000969915
0.00116777,0.00116777,0.00116822,0.0011639
0.00116777,0.00116777,0.00116822,0.00113244
0.00116777,0.00116777,0.00116822,0.00113244
0.000973141,0.000973141,0.00097352,0.000943701
0.0013624,0.0013624,0.00136293,0.00132118
0.00116777,0.00116777,0.00116822,0.00113244
0.00116777,0.00116777,0.00116822,0.00113244
0.00116777,0.00116777,0.00116822,0.00116649
0.000778513,0.000778513,0.000778816,0.000777658
0.000778513,0.000778513,0.000778816,0.000777658
0.00116777,0.00116777,0.00116822,0.00116649
0.0013624,0.0013624,0.00136293,0.0013609
0.000778513,0.000778513,0.000778816,0.000777658
0.000778513,0.000778513,0.000778816,0.000777658
0.00116777,0.00116777,0.00116822,0.0012008
0.000389257,0.000389257,0.000389408,0.000384255
0.00155703,0.00155703,0.00155763,0.00153702
0.000973141,0.000973141,0.00097352,0.000960637
0.00116777,0.00116777,0.00116822,0.00115276
0.000778513,0.000778513,0.000778816,0.00076851
0.00155703,0.00155703,0.00155763,0.00160106
0.000583885,0.000583885,0.000584112,0.000600398
0.000389257,0.000389257,0.000389408,0.000400265
0.00175165,0.00175165,0.00175234,0.00180119
0.000778513,0.000778513,0.000778816,0.000800531
0.000973141,0.000973141,0.00097352,0.00100066
0.00116777,0.00116777,0.00116822,0.0012008
0.00175165,0.00175165,0.00175234,0.00180119
0.000973141,0.000973141,0.00097352,0.00100066
0.0013624,0.0013624,0.00136293,0.00140093
0.0013624,0.0013624,0.00136293,0.00140093
0.000583885,0.000583885,0.000584112,0.000600398
0.0013624,0.0013624,0.00136293,0.00144612
0.000583885,0.000583885,0.000584112,0.000619766
0.0013624,0.0013624,0.00136293,0.00144612
0.00155703,0.00155703,0.00155763,0.00165271
0.00116777,0.00116777,0.00116822,0.00123953
0.000973141,0.000973141,0.00097352,0.00100066
0.00116777,0.00116777,0.00116822,0.0012008
0.0013624,0.0013624,0.00136293,0.0012832
0.000778513,0.000778513,0.000778816,0.000733257
0.00155703,0.00155703,0.00155763,0.00146651
0.000778513,0.000778513,0.000778816,0.000795494
0.00116777,0.00116777,0.00116822,0.00119324
0.0013624,0.0013624,0.00136293,0.00139211
0.00116777,0.00116777,0.00116822,0.00119324
0.000583885,0.000583885,0.000584112,0.00059662
0.000583885,0.000583885,0.000584112,0.00059662
0.000973141,0.000973141,0.00097352,0.000994367
0.000973141,0.000973141,0.00097352,0.000994367
0.000778513,0.000778513,0.000778816,0.000795494
0.000778513,0.000778513,0.000778816,0.000795494
0.00116777,0.00116777,0.00116822,0.00119324
0.000973141,0.000973141,0.00097352,0.000994367
0.000778513,0.000778513,0.000778816,0.000795494
0.000973141,0.000973141,0.00097352,0.000994367
0.000973141,0.000973141,0.00097352,0.000994367
0.000389257,0.000389257,0.000389408,0.00039314
0.000389257,0.000389257,0.000389408,0.00039314
0.00116777,0.00116777,0.00116822,0.00117942
0.000778513,0.000778513,0.000778816,0.000786279
0.00116777,0.00116777,0.00116822,0.00117942
0.00116777,0.00116777,0.00116822,0.00117942
0.000583885,0.000583885,0.000584112,0.00058971
0.0013624,0.0013624,0.00136293,0.00137599
0.00155703,0.00155703,0.00155763,0.00157256
0.0013624,0.0013624,0.00136293,0.00137599
0.00116777,0.00116777,0.00116822,0.00117942
0.00116777,0.00116777,0.00116822,0.00117942
